Passport ID,Sample ID,Class,Country,Gender,Age Group,Angle,Distance Category,Resolution,Camera,Light Condition,Background,Timestamp
P_UK_487239561,P_UK_487239561_L3_B2_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B2_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B2_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B2_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B2_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B3_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B3_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B3_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B3_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B3_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B3_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B4_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B4_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B4_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B4_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B4_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L3_B4_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L4_B1_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:40+00:00Z
P_UK_487239561,P_UK_487239561_L4_B1_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B1_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B1_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B1_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B1_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B2_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B2_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B2_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B2_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B2_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B2_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B3_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B3_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B3_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B3_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B3_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B3_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B4_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B4_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B4_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B4_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B4_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:41+00:00Z
P_UK_487239561,P_UK_487239561_L4_B4_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B1_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B1_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B1_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B1_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B1_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B1_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B2_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B2_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B2_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B2_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B2_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B2_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B3_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B3_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B3_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B3_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B3_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-10-07T09:35:42+00:00Z
P_UK_489153026,P_UK_489153026_L1_B3_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L1_B4_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L1_B4_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L1_B4_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L1_B4_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L1_B4_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L1_B4_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B1_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,office_light,neutral_wall,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B1_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,office_light,neutral_wall,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B1_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,office_light,neutral_wall,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B1_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,office_light,neutral_wall,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B1_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,office_light,neutral_wall,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B1_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,office_light,neutral_wall,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B2_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,office_light,textured_table,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B2_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,office_light,textured_table,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B2_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,office_light,textured_table,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B2_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,office_light,textured_table,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B2_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,office_light,textured_table,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B2_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,office_light,textured_table,2025-10-07T09:35:43+00:00Z
P_UK_489153026,P_UK_489153026_L2_B3_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B3_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B3_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B3_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B3_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B3_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B4_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B4_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B4_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B4_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B4_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L2_B4_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L3_B1_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L3_B1_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L3_B1_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L3_B1_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L3_B1_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L3_B1_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-10-07T09:35:44+00:00Z
P_UK_489153026,P_UK_489153026_L3_B2_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B2_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B2_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B2_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B2_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B2_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B3_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B3_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B3_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B3_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B3_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B3_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B4_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L3_B4_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:45+00:00Z
P_UnitedKingdom_489153026,P_UnitedKingdom_489153026_L3_B4_A2_D1,attack,UnitedKingdom,M,18-30,20°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:45+00:00Z
P_UnitedKingdom_489153026,P_UnitedKingdom_489153026_L3_B4_A2_D2,attack,UnitedKingdom,M,18-30,20°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:45+00:00Z
P_UnitedKingdom_489153026,P_UnitedKingdom_489153026_L3_B4_A3_D1,attack,UnitedKingdom,M,18-30,45°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:45+00:00Z
P_UnitedKingdom_489153026,P_UnitedKingdom_489153026_L3_B4_A3_D2,attack,UnitedKingdom,M,18-30,45°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:45+00:00Z
P_UK_489153026,P_UK_489153026_L4_B1_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B1_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B1_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B1_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B1_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B1_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B2_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B2_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B2_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B2_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B2_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B2_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B3_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B3_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B3_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B3_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B3_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B3_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B4_A1_D1,attack,UK,M,18-30,0°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B4_A1_D2,attack,UK,M,18-30,0°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B4_A2_D1,attack,UK,M,18-30,20°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:46+00:00Z
P_UK_489153026,P_UK_489153026_L4_B4_A2_D2,attack,UK,M,18-30,20°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:47+00:00Z
P_UK_489153026,P_UK_489153026_L4_B4_A3_D1,attack,UK,M,18-30,45°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:47+00:00Z
P_UK_489153026,P_UK_489153026_L4_B4_A3_D2,attack,UK,M,18-30,45°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B1_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B1_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B1_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B1_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B1_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B1_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,natural_light,neutral_wall,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B2_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B2_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B2_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B2_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B2_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B2_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,natural_light,textured_table,2025-10-07T09:35:47+00:00Z
P_UK_489352716,P_UK_489352716_L1_B3_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-10-07T09:35:47+00:00Z
